,Internal Contact ID,Latitude,Longitude,BOROUGH,CUR_UNIT11,DEVELOPMEN,NONRES_BLD,RES_BLDG,TDS_NUM,TOT_POP11
57466,99520,40.7440947,-74.003719,MANHATTAN,944.0,FULTON,1.0,11.0,136,2211.0
57467,99521,40.593429,-73.7857678,QUEENS,418.0,OCEAN BAY APARTMENTS (OCEANSIDE),0.0,7.0,051,839.0
57468,99522,40.8703036,-73.906243,BRONX,233.0,BAILEY AVENUE-WEST 193RD STREET,0.0,1.0,202,472.0
57469,99523,40.7949684,-73.9458437,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
57470,99524,40.574955,-73.992542,BROOKLYN,375.0,CONEY ISLAND I (SITES 4 & 5),1.0,1.0,216,1109.0
57471,99525,40.7806566,-73.9451186,MANHATTAN,537.0,HOLMES TOWERS,0.0,2.0,159,933.0
57473,99528,40.7238673,-73.9861941,MANHATTAN,126.0,FIRST HOUSES,0.0,8.0,001,187.0
57474,99529,40.7238673,-73.9861941,MANHATTAN,126.0,FIRST HOUSES,0.0,8.0,001,187.0
57476,99531,40.8226111,-73.917138,BRONX,868.0,JACKSON,0.0,7.0,120,2315.0
57477,99532,40.8213787,-73.9187197,BRONX,1020.0,MELROSE,1.0,8.0,028,2445.0
57480,99535,40.8221038,-73.9189775,BRONX,868.0,JACKSON,0.0,7.0,120,2315.0
57484,99539,40.8240618,-73.9177545,BRONX,841.0,MORRISANIA AIR RIGHTS,0.0,3.0,267,1847.0
57486,99543,40.8088178,-73.9274548,BRONX,1730.0,MITCHEL,1.0,10.0,145,4036.0
57488,99550,40.8226186,-73.8660169,BRONX,1101.0,MONROE,1.0,12.0,088,2737.0
57493,99556,40.8190056,-73.9175275,BRONX,221.0,EAST 152ND STREET-COURTLANDT AVENUE,0.0,2.0,237,397.0
57498,99572,40.8219764,-73.9190055,BRONX,868.0,JACKSON,0.0,7.0,120,2315.0
57500,99574,40.8210603,-73.9180835,BRONX,1020.0,MELROSE,1.0,8.0,028,2445.0
57502,99578,40.8238709,-73.918268,BRONX,841.0,MORRISANIA AIR RIGHTS,0.0,3.0,267,1847.0
57503,99579,40.8302441,-73.9119706,BRONX,106.0,CLAREMONT REHAB (GROUP 2),0.0,6.0,307,274.0
57504,99580,40.8302441,-73.9119706,BRONX,106.0,CLAREMONT REHAB (GROUP 2),0.0,6.0,307,274.0
57505,99581,40.8240618,-73.9177545,BRONX,841.0,MORRISANIA AIR RIGHTS,0.0,3.0,267,1847.0
57507,99583,40.8238709,-73.918268,BRONX,841.0,MORRISANIA AIR RIGHTS,0.0,3.0,267,1847.0
57508,99584,40.8240618,-73.9177545,BRONX,841.0,MORRISANIA AIR RIGHTS,0.0,3.0,267,1847.0
57509,99585,40.8231702,-73.9191932,BRONX,841.0,MORRISANIA AIR RIGHTS,0.0,3.0,267,1847.0
57515,99591,40.8213787,-73.9187197,BRONX,1020.0,MELROSE,1.0,8.0,028,2445.0
57553,99682,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57554,99683,40.661843,-73.928157,BROOKLYN,61.0,RUTLAND TOWERS,0.0,1.0,282,96.0
57558,99689,40.7493706,-74.0005333,MANHATTAN,607.0,ELLIOTT,0.0,4.0,015,1415.0
57609,99742,40.761168,-73.937275,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
57619,99752,40.6740421,-73.9384581,BROOKLYN,825.0,ALBANY,0.0,6.0,031,1959.0
57623,99758,40.7183906,-73.9765471,MANHATTAN,95.0,LAVANBURG HOMES,0.0,1.0,310,0.0
57625,99760,40.8092561,-73.9262902,BRONX,1730.0,MITCHEL,1.0,10.0,145,4036.0
57640,99787,40.7984122,-73.9654801,MANHATTAN,753.0,DOUGLASS II,0.0,6.0,582,1629.0
57645,99792,40.819731,-73.8457391,BRONX,2023.0,CASTLE HILL,0.0,14.0,080,4997.0
57666,99824,40.7183024,-73.9817853,MANHATTAN,473.0,GOMPERS,1.0,2.0,100,1202.0
57693,99900,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57694,99901,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57695,99902,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57696,99903,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57697,99904,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57698,99905,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57699,99906,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57700,99907,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57701,99908,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57702,99910,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57703,99911,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57704,99912,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57705,99913,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57706,99915,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57707,99916,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57708,99917,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57709,99918,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57710,99919,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57712,99922,40.7949684,-73.9458437,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
57717,99927,40.6497689,-73.8926908,BROOKLYN,1594.0,BREUKELEN,2.0,30.0,056,3683.0
57723,99935,40.8076666,-73.9232397,BRONX,19.0,"BETANCES III, 18",0.0,1.0,521,43.0
57728,99943,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57729,99944,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57731,99953,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57732,99954,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57733,99955,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57734,99956,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57735,99957,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57736,99958,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57737,99959,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57738,99960,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57739,99961,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57740,99962,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57741,99963,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57742,99964,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57743,99965,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57746,99975,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57747,99976,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57748,99977,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57749,99978,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57750,99979,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57751,99980,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57752,99981,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57753,99983,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57754,99984,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57755,99985,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57761,99999,40.7874308,-73.9494424,MANHATTAN,448.0,LEXINGTON,0.0,4.0,050,878.0
57764,100003,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57771,100011,40.79937,-73.9324201,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
57777,100019,40.7989607,-73.931031,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
57780,100029,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57781,100030,40.7986566,-73.944413,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57782,100031,40.7806566,-73.9451186,MANHATTAN,537.0,HOLMES TOWERS,0.0,2.0,159,933.0
57784,100033,40.7879777,-73.9507055,MANHATTAN,448.0,LEXINGTON,0.0,4.0,050,878.0
57789,100039,40.80109,-73.940504,MANHATTAN,150.0,UPACA (SITE 6),0.0,1.0,355,158.0
57792,100043,40.7925594,-73.9500783,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
57800,100053,40.7904898,-73.9505071,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
57806,100059,40.793153,-73.9492685,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
57807,100061,40.7940546,-73.9380213,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
57811,100066,40.7890122,-73.9515363,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
57813,100068,40.795448,-73.9466586,MANHATTAN,616.0,LEHMAN VILLAGE,1.0,4.0,101,1430.0
57816,100071,40.7867723,-73.9426453,MANHATTAN,271.0,METRO NORTH PLAZA,0.0,3.0,181,669.0
57818,100074,40.7860058,-73.9462426,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
57819,100075,40.80109,-73.940504,MANHATTAN,150.0,UPACA (SITE 6),0.0,1.0,355,158.0
57826,100084,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57833,100093,40.795448,-73.9466586,MANHATTAN,616.0,LEHMAN VILLAGE,1.0,4.0,101,1430.0
57835,100097,40.7973925,-73.9453044,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57836,100098,40.7890773,-73.9399092,MANHATTAN,398.0,WILSON,0.0,3.0,112,1303.0
57839,100104,40.8098383,-73.9275839,BRONX,1730.0,MITCHEL,1.0,10.0,145,4036.0
57846,100112,40.7867723,-73.9426453,MANHATTAN,271.0,METRO NORTH PLAZA,0.0,3.0,181,669.0
57855,100126,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
57859,100130,40.7973925,-73.9453044,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57861,100133,40.7899562,-73.9442164,MANHATTAN,247.0,WHITE,0.0,1.0,124,264.0
57862,100135,40.7973925,-73.9453044,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57863,100136,40.7918744,-73.9502379,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
57865,100139,40.7966431,-73.9439853,MANHATTAN,1299.0,JOHNSON,0.0,10.0,017,2763.0
57867,100141,40.80109,-73.940504,MANHATTAN,150.0,UPACA (SITE 6),0.0,1.0,355,158.0
57871,100147,40.7910918,-73.9504318,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
57872,100148,40.7942981,-73.9474919,MANHATTAN,616.0,LEHMAN VILLAGE,1.0,4.0,101,1430.0
57889,100171,40.8115943,-73.9359141,MANHATTAN,1283.0,LINCOLN,0.0,14.0,020,2941.0
57890,100172,40.7949158,-73.9370339,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
57897,100181,40.79996,-73.9312705,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
57923,100216,40.7881389,-73.945743,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
57932,100232,40.7987701,-73.9453448,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57942,100243,40.8054921,-73.9191374,BRONX,1252.0,MILL BROOK,0.0,9.0,084,2978.0
57943,100244,40.7944831,-73.938478,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
57945,100247,40.790734,-73.9510918,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
57948,100250,40.7879306,-73.9408604,MANHATTAN,1157.0,EAST RIVER,1.0,10.0,009,2491.0
57952,100255,40.789296,-73.9522076,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
57960,100266,40.8010621,-73.9342135,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
57964,100271,40.7966431,-73.9439853,MANHATTAN,1299.0,JOHNSON,0.0,10.0,017,2763.0
57973,100281,40.7955481,-73.9413242,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
57978,100289,40.7962456,-73.9430353,MANHATTAN,1299.0,JOHNSON,0.0,10.0,017,2763.0
57979,100290,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57981,100292,40.7997867,-73.933013,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
57982,100293,40.8031802,-73.9390498,MANHATTAN,90.0,"PARK AVENUE-EAST 122ND, 123RD STREETS",0.0,2.0,204,205.0
57983,100294,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
57990,100306,40.7949684,-73.9458437,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
57992,100308,40.7873797,-73.9453387,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58000,100319,40.7890122,-73.9515363,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
58003,100323,40.7977407,-73.9461223,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58009,100335,40.793153,-73.9492685,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
58010,100340,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58011,100341,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58012,100342,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58013,100343,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58015,100348,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58016,100349,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58017,100350,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58018,100351,40.7183906,-73.9765471,MANHATTAN,95.0,LAVANBURG HOMES,0.0,1.0,310,0.0
58019,100352,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58020,100353,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58021,100354,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58027,100363,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58028,100364,40.7977407,-73.9461223,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58030,100378,40.7894337,-73.9448281,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58031,100379,40.7894337,-73.9448281,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58032,100381,40.7894337,-73.9448281,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58033,100382,40.7894337,-73.9448281,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58035,100384,40.78893,-73.9454215,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58036,100385,40.78893,-73.9454215,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58037,100387,40.78893,-73.9454215,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58038,100388,40.78893,-73.9454215,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58039,100389,40.78893,-73.9454215,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58040,100390,40.78893,-73.9454215,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58041,100391,40.7884438,-73.9462981,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58042,100392,40.7881389,-73.945743,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58043,100393,40.7881389,-73.945743,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58044,100395,40.7881389,-73.945743,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58045,100396,40.7884438,-73.9462981,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58050,100401,40.78893,-73.9454215,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58052,100403,40.78893,-73.9454215,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58053,100404,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58054,100405,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58055,100406,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58057,100408,40.7891669,-73.9459985,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58059,100410,40.7891669,-73.9459985,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58060,100411,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58061,100412,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58062,100413,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58063,100414,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58064,100415,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58065,100417,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58066,100418,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58067,100419,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58068,100420,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58069,100421,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58070,100422,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58071,100423,40.7897019,-73.9454098,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58077,100439,40.7884438,-73.9462981,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58078,100440,40.7884438,-73.9462981,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58079,100441,40.7884438,-73.9462981,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58080,100443,40.7884438,-73.9462981,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58081,100444,40.7884438,-73.9462981,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58084,100460,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58085,100464,40.7983157,-73.9478178,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58089,101283,40.7992404,-73.9317226,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58091,101385,40.7981523,-73.9434312,MANHATTAN,1299.0,JOHNSON,0.0,10.0,017,2763.0
58092,101397,40.7977407,-73.9461223,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58093,101426,40.7977407,-73.9461223,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58095,101431,40.7986688,-73.9460985,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58096,101432,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58097,101434,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58098,101435,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58099,101436,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58100,101437,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58101,101438,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58102,101439,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58103,101440,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58104,101441,40.7991227,-73.946204,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
58111,101476,40.8014049,-73.9338136,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58112,101477,40.8014049,-73.9338136,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58113,101478,40.8014049,-73.9338136,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58114,101479,40.8014049,-73.9338136,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58115,101480,40.8014049,-73.9338136,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58116,101481,40.8014049,-73.9338136,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58117,101482,40.8010621,-73.9342135,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58118,101483,40.8014049,-73.9338136,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58119,101484,40.8014049,-73.9338136,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58120,101485,40.8014049,-73.9338136,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58130,101495,40.79937,-73.9324201,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58131,101496,40.79937,-73.9324201,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58132,101497,40.79937,-73.9324201,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58133,101498,40.79937,-73.9324201,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58134,101499,40.79937,-73.9324201,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58135,101500,40.79937,-73.9324201,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58136,101501,40.79937,-73.9324201,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58137,101503,40.79937,-73.9324201,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58138,101504,40.7979451,-73.9307153,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58139,101505,40.7979451,-73.9307153,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58140,101506,40.7979451,-73.9307153,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58141,101507,40.7979451,-73.9307153,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58143,101509,40.7979451,-73.9307153,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58144,101510,40.7979451,-73.9307153,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
58148,101527,40.7739368,-73.9358918,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
58149,101528,40.7744769,-73.9350663,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
58150,101529,40.7744769,-73.9350663,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
58151,101530,40.7744769,-73.9350663,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
58167,101576,40.7615621,-73.9340089,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58169,101578,40.7611395,-73.9341751,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58170,101579,40.7622127,-73.9331264,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58171,101581,40.7622127,-73.9331264,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58172,101582,40.7622127,-73.9331264,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58173,101583,40.7622127,-73.9331264,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58174,101584,40.7622127,-73.9331264,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58175,101585,40.7622127,-73.9331264,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58176,101586,40.7622127,-73.9331264,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58177,101587,40.7622127,-73.9331264,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58178,101588,40.7602942,-73.9368562,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58179,101589,40.7602942,-73.9368562,QUEENS,2163.0,RAVENSWOOD,0.0,31.0,048,4409.0
58180,101594,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58181,101595,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58182,101596,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58183,101597,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58184,101598,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58185,101599,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58186,101600,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58187,101601,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58188,101602,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58189,101603,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58190,101604,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58191,101605,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58192,101607,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58193,101608,40.7866868,-73.9458418,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
58194,101609,40.788086,-73.9449798,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
